Name	15-1	15-2	15-3	22-1	22-2	22-3	34-1	34-2	34-3	40-1	40-2	40-3	XC1	XC2	XC3	XM1	XM2	XM3	XS1	XS2	XS3	XT1	XT2	XT3
VAESTLR12016_v1_11029|ID:85465246|	9.714314	10.588318	10.677188	8.821263	10.558802	14.631254	13.077437	17.310652	17.955233	20.066597	19.986734	20.971981	33.962127	34.575972	27.25541	19.124635	32.479457	13.205177	21.490892	18.702693	19.68472	25.249253	27.824577	23.175387
VAESTLR12016_v1_11030|ID:85465247|fadD|	68.699732	55.780716	54.659692	68.773147	90.130966	73.211701	92.219233	87.393653	79.424725	74.050972	74.8734	81.3016	96.834269	95.838895	71.155016	100.713973	88.050898	78.237203	84.573188	109.704412	100.089018	78.179088	77.930474	78.423356
VAESTLR12016_v1_11031|ID:85465248|rnd|	17.511443	18.405099	17.526532	16.859802	28.228374	24.216888	18.177683	24.443939	27.593731	23.510986	28.11763	25.157775	20.920716	19.816525	21.593208	28.593778	46.986387	25.796167	21.959834	26.495164	25.48456	25.591069	33.612553	23.615842
VAESTLR12016_v1_11032|ID:85465249|	28.605918	24.802831	25.910779	16.951659	23.195676	24.15184	19.084415	25.509683	28.255194	23.902858	26.552665	22.877993	22.079353	22.265154	23.210405	20.087484	32.49033	27.939343	21.50615	18.362581	17.871548	22.194183	20.493816	22.026355
VAESTLR12016_v1_11033|ID:85465250|minE|	399.245168	398.139437	374.78269	295.860368	422.275398	393.183061	328.55105	371.940118	431.566056	407.598596	432.184357	354.109576	423.675434	429.592021	435.003876	407.47736	452.197685	290.707328	400.137254	422.49504	373.513126	382.730127	381.722306	336.559723
VAESTLR12016_v1_11034|ID:85465251|minD|	54.423757	48.682231	49.834796	18.925974	38.147638	44.733741	19.959812	43.712243	50.036658	45.673471	61.133263	49.565025	49.030824	49.716453	45.270991	31.865266	60.839616	30.956133	37.317045	36.080423	33.688932	36.275881	41.290757	36.936427
VAESTLR12016_v1_11035|ID:85465252|minC|	20.503899	21.790976	21.333388	19.782364	31.723662	39.858269	21.004221	36.959869	43.024086	38.787752	46.751562	43.782436	47.901018	49.755328	48.129909	37.239036	71.411968	38.647282	43.926927	44.820478	33.766917	46.260744	48.038385	41.780068
VAESTLR12016_v1_11036|ID:85465253|ycgL|	88.802003	89.477429	83.859493	127.239651	148.947658	155.459981	91.402075	136.860546	156.828496	104.935139	121.915547	118.172851	104.054017	105.487781	112.202576	105.693273	103.187287	124.980105	107.619548	87.315142	68.09887	108.077519	90.900332	96.343336
VAESTLR12016_v1_11037|ID:85465254|	35.147614	31.346824	29.983239	33.764531	57.760328	46.919669	38.310477	42.988585	38.091408	37.686942	40.600955	36.772633	45.077265	44.014882	46.345649	46.930224	40.101595	46.58251	34.57865	55.166495	57.269326	40.6649	54.730629	40.987739
VAESTLR12016_v1_11038|ID:85465255|	3.291443	3.94463	3.133753	9.080562	8.537659	7.527122	8.363468	7.671669	7.924473	11.670127	12.439871	12.469269	10.495024	12.500544	11.761925	16.879004	12.372662	15.209441	9.663111	8.297533	9.061314	11.326798	9.427221	11.203644
VAESTLR12016_v1_11039|ID:85465256|folD|	14.902064	14.952589	12.883544	9.78728	14.304599	15.360607	11.540448	16.436622	15.376556	21.110787	20.131916	19.754413	24.407033	25.084529	22.797187	24.524531	28.360112	15.449536	22.133149	17.404714	22.578728	22.4937	29.683193	25.824003
VAESTLR12016_v1_11040|ID:85465257|	4.237586	3.998788	4.412192	4.281697	4.814898	5.7026	4.060925	6.090301	8.470816	6.304345	7.630646	7.925083	8.327737	7.852566	9.326758	8.214075	8.469222	6.45297	9.914482	6.131401	5.332211	8.586729	7.101264	8.838978
VAESTLR12016_v1_11041|ID:85465258|	1.321774	1.103965	1.106006	2.168758	2.940709	2.442948	3.84498	4.44601	3.81734	2.359717	2.239414	2.512222	2.727613	3.079883	2.737663	3.663792	3.127213	3.296676	3.272143	3.512973	4.562565	2.923082	3.542651	3.194786
VAESTLR12016_v1_11042|ID:85465259|	1.693744	1.453781	1.107794	2.605655	2.749674	2.309443	4.342878	4.763997	4.399442	2.308576	2.55735	3.082051	2.733843	3.138427	3.113993	5.193351	3.728116	5.318597	3.792961	4.376634	4.867253	3.440297	4.578387	4.066887
VAESTLR12016_v1_11043|ID:85465260|rhlE|	42.37158	36.935265	38.519108	16.50627	33.085452	35.637645	15.643362	25.618676	29.428019	21.372305	28.701721	26.327283	12.127013	12.669939	16.272534	15.585531	21.909102	16.316205	17.183772	15.490974	12.059934	17.985899	21.124334	17.528901
VAESTLR12016_v1_11044|ID:85465261|yhcX|	69.202954	53.163549	53.40304	68.23955	89.472185	66.106052	78.510499	90.559024	87.373312	70.91875	71.123286	66.053115	82.682847	86.193481	107.021652	104.690705	91.134534	103.453243	87.993881	87.002791	90.848837	99.310912	94.941164	112.772826
VAESTLR12016_v1_11045|ID:85465262|	33.121644	28.538173	27.518473	81.427271	100.583995	81.127522	87.057268	87.646539	71.328363	80.70284	85.12302	85.84966	124.827533	126.229477	128.106048	90.281833	75.559336	32.955818	110.749421	131.810592	171.972289	118.673638	142.46174	129.59559
VAESTLR12016_v1_11046|ID:85465263|sdaB|	55.285721	45.222514	43.979376	63.019325	83.368269	52.578917	60.45028	51.972891	40.477568	36.100554	34.831884	33.189263	36.142275	32.578692	48.360658	81.877832	34.966847	67.646643	36.36907	40.675373	42.046937	42.411905	48.158753	44.872477
VAESTLR12016_v1_11047|ID:85465264|ydiU|	17.843018	18.926288	17.225951	48.761993	59.364886	39.294639	49.01641	42.605864	37.08142	37.038546	38.657508	36.686465	54.810793	53.22224	91.555478	94.103783	58.413393	86.667073	70.516611	54.973823	68.079675	81.287073	91.289934	76.952353
VAESTLR12016_v1_11048|ID:85465265|ompR|	7.414311	7.795517	7.591461	16.918224	20.025447	15.185078	15.784869	18.588956	17.796914	18.013163	21.317721	21.104058	31.367088	32.503963	50.15999	62.639772	35.079962	43.63477	37.043679	37.28243	53.816882	42.144229	52.803163	40.961226
VAESTLR12016_v1_11049|ID:85465266|	5.583299	5.07966	5.214135	5.400942	8.601996	8.461058	7.621648	9.823833	11.101885	10.266927	12.036077	10.432335	9.202768	8.37307	16.104962	12.620648	13.496413	8.19103	12.262303	7.299429	8.513796	12.635675	14.662925	11.667234
